objectid,year,state,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,shape_length,shape_area
18420,2009,CA,NPS,KNP,MEHRTEN,24,2009-08-21,2009-08-30,1,Objective No longer relevant,1.5,1.50413918495178,1,1,24,365.512303308242,6087.03555273313
16560,2009,CA,CCO,LAC,ROMDELL,505,2009-08-22,2009-08-22,14,"ignit unkn, lt grass+mustard, calm, terrain driven, flames 2-3ft, accuracy 20m",5.4,5.42840147018433,6,1,9,694.361897032614,21967.9607766202
16541,2009,CA,CCO,KRN,SCHOOL,925528,2009-08-24,2009-08-24,10,,63,66.5851821899414,1,1,,2725.50962227648,269460.677652472
16463,2009,CA,USF,ANF,MORRIS,137,2009-08-25,2009-11-30,7,,2163,2236.50415039062,7,1,137,17742.7301104093,9050811.29493045
16503,2009,CA,CDF,HUU,GOODMAN,5007,2009-08-25,2009-08-25,2,,12,12.509129524231,1,1,,981.51742086833,50622.6523673771
16464,2009,CA,USF,ANF,STATION,138,2009-08-26,2009-09-22,7,,160371,160833.109375,7,1,138,213671.975871206,650868494.870002
16478,2009,CA,CDF,BEU,BRYSON,2816,2009-08-26,2009-08-28,15,,,2256.828125,7,1,,12675.4329267296,9133059.63932255
18418,2009,CA,NPS,YNP,BIG MEADOW,3660,2009-08-26,2009-09-04,18,,7558,7553.21484375,7,1,3660,35554.7660135005,30566775.4086782
16469,2009,CA,USF,BDF,COTTONWOOD,142,2009-08-27,2009-08-31,9,,2409,2410.61767578125,7,1,142,16792.4585183187,9755423.35302722
16556,2009,CA,CCO,LAC,PV,194372,2009-08-27,2009-08-28,11,,238,234.276779174805,7,1,194372,6997.279591937,948084.459128413
16561,2009,CA,CDF,LMU,DAY,4366,2009-08-27,2009-08-30,2,,853,852.803833007812,1,1,,10653.9417002448,3451174.72831457
16480,2009,CA,CDF,BEU,GLORIA,2830,2009-08-28,2009-09-08,9,,,6435.95166015625,2,1,,28514.0200846832,26045371.4518471
16587,2009,CA,DOD,NEU,BEALE,17940,2009-08-28,2009-08-28,14,Fire started on Beale AFB & burnt into SRA,281,281.344390869141,7,1,,5535.97270894434,1138560.37530412
16590,2009,CA,CDF,NEU,FORESTHILL,17889,2009-08-28,2009-08-28,14,"Fire in SRA, but on BOR (Fed) lands  aka BRIDGE",10,9.68814849853516,1,1,,1166.10424245908,39206.54425845
16529,2009,CA,CCO,KRN,FOREST,926059,2009-08-29,2009-08-29,14,,11,10.8314189910889,1,1,,1114.41646868126,43833.1963491516
16624,2009,CA,CDF,SCU,PACHECO,3627,2009-08-29,2009-09-14,10,,1600,1688.59411621094,7,1,,14287.1205245723,6833497.79295955
16475,2009,CA,CDF,BDU,OAK GLEN 3,9598,2009-08-30,2009-09-10,7,,1159,983.241516113281,2,1,,14313.2050960109,3979037.27767574
16591,2009,CA,CDF,NEU,FORTY NINE,18111,2009-08-30,2009-08-31,7,"Fire started on LRA - Schedule A Contract, and burnt into SRA",343,343.338104248047,1,1,,7342.96794446282,1389440.04287228
16477,2009,CA,CDF,BDU,PENDLETON,9640,2009-08-31,2009-09-03,7,,860,838.701049804688,2,1,,9044.7192714679,3394102.74773473
16544,2009,CA,CCO,KRN,WOFFORD COMPLEX,926269,2009-08-31,2009-08-31,10,,10,25.520112991333,1,1,,2919.64884666576,103276.233102687
16646,2009,CA,CDF,SKU,BLACK,6064,2009-09-02,2009-09-06,7,,103,103.365310668945,1,1,,3286.27338516244,418304.584416844
16490,2009,CA,USF,CNF,ORTEGA 3,62,2009-09-04,2009-09-04,9,,30,16.492696762085,5,1,62,1390.94237371948,66743.5759333904
16584,2009,CA,CDF,MVU,CHECKPOINT,9758,2009-09-04,2009-09-04,9,,50,43.857177734375,7,1,,2159.72473467013,177483.705471484
16694,2009,CA,CCO,VNC,CASITAS,29,2009-09-06,2009-09-08,2,,29.5,16.7374534606934,5,1,29,1108.63304543654,67734.0719677388
16568,2009,CA,CDF,LNU,OASIS,6597,2009-09-07,2009-09-13,4,,1500,1574.98205566406,1,1,,13321.6615785995,6373726.23265386
16612,2009,CA,CDF,RRU,BLUFF2,80009,2009-09-10,2009-09-11,9,,125,140.041732788086,8,1,,3674.51503862148,566728.800960533
16494,2009,CA,CDF,FKU,BEAR,10602,2009-09-11,2009-09-12,7,,55,35.1280097961426,1,1,,2320.1918217744,142158.007080352
16509,2009,CA,CDF,HUU,PRATT,5390,2009-09-11,2009-09-11,2,,140,141.964950561523,2,1,,3800.20853377503,574511.778948495
16592,2009,CA,CDF,NEU,MAGNOLIA,19157,2009-09-12,2009-09-12,11,,20,21.2870197296143,1,1,,2051.30992016443,86145.513725201
16665,2009,CA,USF,SQF,PEAK,56,2009-09-12,2009-09-16,4,,51,50.4873428344727,7,1,56,3701.75838645077,204315.020075492
16669,2009,CA,USF,STF,MURPHYS,2953,2009-09-12,2009-09-18,1,,14,13.7662239074707,1,1,31,964.556506719858,55709.9335196035
16674,2009,CA,CDF,TCU,TELEGRAPH,8575,2009-09-12,2009-09-14,1,,160,161.678497314453,1,1,,3786.63514465508,654289.650802268
18414,2009,CA,NPS,GNP,HAWK,9008,2009-09-18,2009-09-18,4,,0.1,0.370528727769852,1,1,9008,207.305696093071,1499.47652173389
16611,2009,CA,USF,PNF,SILVER,92,2009-09-19,2009-09-27,9,FIMT,307,310.570068359375,8,1,E7F9,7962.44696953002,1256832.49248066
16616,2009,CA,CDF,RRU,VAIL,82718,2009-09-19,2009-09-20,10,,796,398.352905273438,8,1,,7996.19264737975,1612077.04454405
16569,2009,CA,CDF,LNU,PINE,7027,2009-09-21,2009-09-25,14,,178,199.694534301758,2,1,,3954.02947038591,808135.13164288
16696,2009,CA,CCO,VNC,GUIBERSON,54871,2009-09-22,2009-09-24,14,"FIMT, 4 structures destroyed",17500,17526.685546875,8,1,E7L6,67791.4480046312,70927983.236274
16473,2009,CA,CDF,BDU,CRAFTON,10682,2009-09-23,2009-09-27,14,,347,348.141632080078,1,1,,5841.03491719972,1408879.22236675
16547,2009,CA,USF,LAC,HILLSIDE,158,2009-09-25,2009-09-26,14,"LAC, ANF",50,96.7455749511719,6,1,158,3443.91696666065,391515.43839568
16630,2009,CA,USF,SHF,SWIFT,149,2009-09-26,2009-09-29,9,,28,15.4185199737549,8,1,149,1539.44046427686,62396.537399942
16666,2009,CA,USF,SQF,POWER,58,2009-09-27,2009-09-29,9,,290,289.248504638672,7,1,58,6577.22860816109,1170547.13257387
18421,2009,CA,NPS,KNP,LOST GROVE,29,2009-09-27,2009-09-27,4,,6,6.13916921615601,1,1,29,727.495109244088,24844.3362991471
16501,2009,CA,CDF,HUU,AHPAH,5781,2009-09-28,2009-10-02,14,,5.25,5.25399303436279,1,1,,629.214049106559,21262.1560278054
16531,2009,CA,CCO,KRN,HIGHWAY 178,929410,2009-09-29,2009-09-29,14,,15,15.6001825332642,6,1,,1424.60864843354,63131.6998570009
16595,2009,CA,CDF,NEU,MCCOURTNEY,20319,2009-09-29,2009-09-29,14,,10,9.32688903808594,1,1,,1008.12627704422,37744.5795006849
16458,2009,CA,DOD,AFV,HIGHWAY,3253,2009-09-30,2009-10-03,11,Information obtained from AFV.  Contact Richard DBuo (805)315-6323,562.127013442865,562.130004882812,8,1,,7777.8934181328,2274859.30491592
16599,2009,CA,CDF,NEU,SUNSET,20399,2009-09-30,2009-09-30,10,"Fire started on LRA - Schedule A Contract, and burnt into Roseville City",92,93.7917633056641,1,1,,5106.06060389044,379561.814262028
18437,2009,CA,NPS,SMP,GILLETTE,NPS624,2009-09-30,2009-09-30,2,"Cause=mowing grass, loc by NPS, accuracy 10m.",1,1.00638842582703,5,1,NPS624,226.228155755722,4072.70961737788
16502,2009,CA,CDF,HUU,FRENCH,5837,2009-10-01,2009-10-02,14,,42,27.4241790771484,1,1,,1797.67796747455,110981.712219896
16470,2009,CA,USF,BDF,SHEEP,171,2009-10-03,2009-10-24,9,,7128,7237.873046875,7,1,171,53000.3321723747,29290633.1251972
16515,2009,CA,CDF,HUU,IAGUA,5882,2009-10-03,2009-10-06,2,,160,148.010925292969,1,1,,5381.21191892811,598978.948901189
16618,2009,CA,CDF,RRU,BANNING,170,2009-10-03,2009-10-03,9,,15,22.3584098815918,1,1,170,1894.69894659448,90481.2749175841
16695,2009,CA,CDF,VNC,RANCHO,633,2009-10-04,2009-10-04,9,"cause unkn  pres human, By Air GPS by VTA Co Fire Protect Dist, accuracy 100m?",56.5,56.4520797729492,2,1,11,2040.27787037831,228453.461005946
16536,2009,CA,CCO,KRN,RANCHO,930059,2009-10-05,2009-10-05,14,,11.5,11.5256681442261,1,1,,903.698316989385,46642.7251846939
16500,2009,CA,BIA,HIA,MILL CREEK 4,92,2009-10-07,2009-11-18,9,,3689,2831.12524414062,8,1,92,21423.4774777447,11457156.9435218
16505,2009,CA,CDF,HUU,KNEELAND,5998,2009-10-08,2009-10-09,1,,27,25.6781196594238,1,1,,1888.8673710166,103915.665563217
16513,2009,CA,CDF,HUU,WILSON BRANCH 1,6017,2009-10-09,2009-10-14,14,no branch split acres for report,280,34.7322998046875,1,1,,1785.98969451167,140556.628041956
16514,2009,CA,CDF,HUU,WILSON BRANCH 2,6017,2009-10-09,2009-10-14,14,no branch split acres for report,280,289.597839355469,1,1,,4761.20665654655,1171960.89256397
16648,2009,CA,CDF,SKU,COVE,7063,2009-10-09,2009-10-09,5,,6,6.19825267791748,1,1,,646.033555672536,25083.4384299164
16465,2009,CA,USF,ANF,SMOKEY,163,2009-10-10,2009-10-10,2,"LAC, ANF",20,18.6233863830566,6,1,163,1284.83946567193,75366.1670969384
18426,2009,CA,NPS,RWP,TALL,22,2009-10-10,2009-10-12,14,,5,4.994873046875,1,1,22,504.204141437203,20213.5347130196
16492,2009,CA,CDF,CZU,LOMA,7246,2009-10-25,2009-10-27,14,,650,669.396728515625,1,1,9867,8495.10937955356,2708952.56938807
16524,2009,CA,CCO,KRN,BEAR,929310,2009-10-29,2009-10-29,14,,237,236.955062866211,1,1,,4686.87974711382,958923.140943458
16557,2009,CA,CCO,LAC,DIAMOND,250651,2009-11-03,2009-11-04,10,,50,155.283721923828,7,1,250651,7582.14796766361,628410.935677229
16653,2009,CA,CDF,SLU,HIGHWAY,8495,2009-11-08,2009-11-08,11,,85,83.7404022216797,1,1,,3156.62813907361,338885.377114517
16575,2009,CA,USF,LPF,YELLOWJACKET,32,2009-11-15,2009-11-18,2,,15.6,14.7158145904541,5,1,32,1276.86488186111,59552.7899937568
16606,2009,CA,CCO,ORC,ORTEGA,,2009-11-16,2009-11-17,2,,145,141.977676391602,1,1,7473,3684.47157853145,574563.242876146
16742,2010,CA,USF,CNF,TENAJA,132,2010-01-14,2010-01-14,5,,107,109.51602935791,8,1,3,4845.36894334985,443195.649248095
16708,2010,CA,BLM,BBD,BRAMLETTE,253,2010-03-24,2010-03-27,1,,98,98.1477508544922,1,1,E92Z,4943.4607976469,397189.857748702
16726,2010,CA,CDF,BEU,COALINGA,960,2010-03-28,2010-03-28,5,Control burn escape,22,22.4596176147461,6,1,,1719.46411652407,90890.844665767
11931,2010,CA,CDF,SKU,RY,2154,2010-03-31,2010-03-31,11,,7,7.19617700576782,1,1,,1043.11154919539,29121.8949953632
17898,2010,CA,FWS,LUR,WILDLIFE,,2010-05-01,2010-05-01,7,Previous year.  UNIT ID: LUR fire num? FDA0,9,8.67576122283936,4,,,1204.24997865116,35109.5585904288
16736,2010,CA,BLM,CDD,CORTEZ,1007,2010-05-03,2010-05-04,1,WFDSS; GPS ground,,5.56269311904907,1,1,FDE8,771.773312487045,22511.420937166
16758,2010,CA,CCO,KRN,FAY,1012237,2010-05-05,2010-05-06,2,,102,102.231590270996,1,1,,3114.44616465039,413716.578447278
16718,2010,CA,USF,BDF,PACIFIC,8042,2010-05-08,2010-05-08,7,,48,46.9687118530273,1,1,8042,3488.7424281648,190075.632755147
16737,2010,CA,BLM,CDD,ISABELLA,,2010-05-08,2010-05-10,8,WFDSS; GPS ground CA-CND-001054,,7.98126649856567,1,1,FDS2,1000.46333029864,32299.0401767425
17897,2010,CA,FWS,LUR,BALLOON,,2010-05-08,2010-05-08,7,Previous year.  UNIT ID: LUR  fire num? FE0V,228,223.427612304688,4,,,6107.59779208328,904179.444607592
16841,2010,CA,CDF,RRU,PEDLEY,41963,2010-05-12,2010-05-13,2,BLM-CACDD008295,850,717.22412109375,1,1,,14912.8655612702,2902503.00800362
16709,2010,CA,BLM,BBD,COTTON,1112,2010-05-15,2010-05-20,2,,2044,2037.9658203125,1,1,FD3N,16443.4368300578,8247355.19289712
16710,2010,CA,BLM,BBD,WASH,1133,2010-05-15,2010-05-15,2,,946,947.434326171875,1,1,FD4B,9035.39705742383,3834130.6526588
16760,2010,CA,CCO,KRN,METSON,1013254,2010-05-15,2010-05-15,9,SRA = 190ac FRA = 140ac,360,330.066009521484,1,1,,6512.17530195343,1335729.74302889
16838,2010,CA,CDF,RRU,MCKINLEY,44545,2010-05-20,2010-05-22,2,,1E+03,1028.21215820312,1,1,,14488.7011737658,4161027.0232221
16806,2010,CA,CDF,MVU,SLAUGHTERHOUSE,5780,2010-05-25,2010-05-25,14,,50,55.1642761230469,7,1,,2723.47880894902,223241.903220855
16850,2010,CA,CDF,RRU,FAIRVIEW,RRU4366,2010-05-26,2010-05-27,2,usfs inc_num 46366,70,63.6845893859863,1,1,8815,3612.69821445864,257722.387160988
16711,2010,CA,BLM,BBD,ALLENSWORTH,1315,2010-05-28,2010-05-28,14,,26,25.834680557251,1,1,FE1R,1351.88684795749,104549.241653729
18435,2010,CA,NPS,SMP,DEER CREEK,NPS397,2010-05-29,2010-05-29,11,start beneath power pole with transformer 5m accuracy,3.6,3.62812280654907,1,1,397,658.264096335708,14682.4920830446
16836,2010,CA,CDF,RRU,GILMER,48022,2010-05-31,2010-05-31,14,BLM-CACDD009214,40,31.6041679382324,1,1,,1687.34688019065,127897.533634377
16847,2010,CA,CDF,RRU,SCOTT,48079,2010-05-31,2010-05-31,14,,35,44.0470008850098,1,1,,2285.84105454331,178251.881623028
11952,2010,CA,CDF,TUU,BALES,98,2010-06-04,2010-06-04,2,,,913.157348632812,1,1,26,10668.9269858933,3695416.73340164
16698,2010,CA,USF,ANF,ESCORT,2016,2010-06-05,2010-07-05,9,Final Polygon,9,9.46329116821289,6,1,2016,793.667329412495,38296.581825229
16797,2010,CA,CDF,MMU,LEGRAND,7933,2010-06-05,2010-06-05,10,,462,462.433166503906,6,1,,9501.34098396102,1871400.59914276
16719,2010,CA,CDF,BDU,CACTUS,6153,2010-06-06,2010-06-06,11,Fire started on SRA burned onto LRA,40,40.1103706359863,1,1,,2102.39427014905,162320.915316975
16724,2010,CA,CDF,BEU,198,1783,2010-06-06,2010-06-06,10,Exhaust,58,58.3532485961914,7,1,,2807.35213403583,236147.224207956
16743,2010,CA,USF,CNF,TENAJA2,1612,2010-06-07,2010-06-07,9,,10.6,10.6495370864868,8,1,12,938.25137146844,43097.1466215771
16707,2010,CA,BLM,BBD,SOUTH FORK,1015764,2010-06-08,2010-06-08,14,,25,24.5872459411621,1,1,,1477.43185056579,99501.0559471591
16811,2010,CA,CDF,NEU,DYER Incident,11571,2010-06-08,2010-06-08,14,,60,55.8841857910156,1,1,,3036.38287203554,226155.270840859
16856,2010,CA,CDF,SCU,STUHR,,2010-06-08,2010-06-09,11,,581,604.528686523438,2,1,,7091.66049350511,2446440.82652424
16849,2010,CA,CDF,RRU,WHITEWATER,51456,2010-06-10,2010-06-11,2,,16,52.0572357177734,1,1,,4077.6765747654,210668.153567128
16699,2010,CA,USF,ANF,RANGE,2114,2010-06-11,2010-06-11,9,Final Polygon,10.5,10.1643991470337,6,1,2114,1007.1865221115,41133.8656261024
16798,2010,CA,CDF,MMU,ROBINSON,8291,2010-06-11,2010-06-11,11,,1600,1600.08422851562,6,1,,17896.2101871288,6475311.34136076
16820,2010,CA,CDF,NEU,ROCKLIN_CLOVER Incident,12049,2010-06-14,2010-06-14,14,,50,49.3168792724609,1,1,,2541.60476123098,199578.324360231
16803,2010,CA,CDF,MVU,NARROWS,6536,2010-06-16,2010-06-17,14,,80,49.8619079589844,7,1,,3860.57363616326,201783.990061723
16818,2010,CA,CDF,NEU,RIOSA Incident,12173,2010-06-16,2010-06-16,14,,17,16.8272323608398,1,1,,1439.88953283708,68097.390697231793
16844,2010,CA,CDF,RRU,RIVER,53282,2010-06-16,2010-06-16,2,,45,46.585334777832,1,1,,2254.35022799002,188524.161015453
16700,2010,CA,USF,ANF,MENDENHALL,2234,2010-06-17,2010-07-17,9,Final Polygon,7,7.24333333969116,6,1,2234,641.520908923159,29312.7306341327
16814,2010,CA,CDF,NEU,MEADOWLARK Incident,12319,2010-06-18,2010-06-18,8,,60,59.7789611816406,1,1,,2950.04618545822,241916.879786338
16855,2010,CA,CDF,SCU,DIABLO,,2010-06-18,2010-07-15,14,,475,458.775115966797,2,1,,6481.33689571631,1856597.07667889
11941,2010,CA,USF,SQF,COW,1854,2010-06-19,2010-06-20,4,,14,20.3615322113037,6,1,8,1595.57647981606,82400.1988624706
16767,2010,CA,CCO,LAC,RIVER,136462,2010-06-19,2010-06-19,2,,1,2.55368185043335,7,1,136462,582.268285965255,10334.3833448159
16768,2010,CA,CCO,LAC,QUAIL,136678,2010-06-19,2010-06-19,2,,7,8.28565502166748,7,1,136678,950.75209254989,33530.8576673145
16788,2010,CA,USF,LPF,PLASKETT,1737,2010-06-19,2010-06-22,9,,10,9.45264053344727,1,1,1737,927.893882618017,38253.4781335995
16747,2010,CA,CDF,FKU,FINE,7024,2010-06-22,2010-06-23,14,,236,236.683059692383,1,1,,4462.91465743046,957822.358783242
16843,2010,CA,CDF,RRU,RANCH,55183,2010-06-22,2010-06-23,8,,127,126.665817260742,1,1,,3976.86033164265,512598.376532047
11932,2010,CA,CDF,SKU,WHISKEY,4299,2010-06-23,2010-06-23,2,,0.3,0.228371500968933,1,1,,118.63103121516,924.186699727902
16799,2010,CA,CDF,MVU,76-2,6789,2010-06-23,2010-06-23,14,,11.9,11.9123373031616,5,1,,962.319592472374,48207.5179520614
16804,2010,CA,CDF,MVU,PALA 5,6790,2010-06-23,2010-06-24,14,,106,100.928871154785,1,1,,3974.48123147332,408444.658865117
16819,2010,CA,CDF,NEU,RIOSA2 Incident,12721,2010-06-23,2010-06-23,14,,25,25.4135322570801,1,1,,1539.06342866225,102844.918756524
16701,2010,CA,USF,ANF,WRIGHT,2359,2010-06-24,2010-07-24,9,Final Polygon,11.5,11.2388734817505,6,1,2359,910.818039456787,45482.1077214339
16769,2010,CA,CCO,LAC,CALGROVE,141371,2010-06-25,2010-06-25,14,,8,7.4563946723938,7,1,141371,1291.17372016875,30174.9592451456
11934,2010,CA,CDF,SLU,CREEK,4751,2010-06-26,2010-06-26,14,,250,10.1873588562012,1,1,,1203.88507028954,41226.7775526
16837,2010,CA,CDF,RRU,LEON,56825,2010-06-27,2010-06-28,14,,54,55.7166938781738,1,1,,1870.8443491166,225477.455828309
16779,2010,CA,CCO,LAC,OLIVE,NPS499,2010-06-28,2010-06-28,14,identified from GoogleEarth based on detailed description. Accuracy 20m? nps,1,1.12148380279541,4,1,499,238.81429935702,4538.48380949514
16866,2010,CA,CDF,SKU,HAMLIN,4541,2010-06-30,2010-06-30,2,,3.3,3.32255530357361,1,1,,519.040453242391,13445.9039903628
16757,2010,CA,CCO,KRN,CALIENTE,1018387,2010-07-01,2010-07-02,2,,48,48.093936920166,1,1,,2401.35458555426,194629.264855082
16770,2010,CA,CCO,LAC,ECHO LAKE,146126,2010-07-01,2010-07-10,16,,,24.0815181732178,7,1,146126,1468.62994123547,97454.4463137102
16780,2010,CA,CCO,LAC,LOST,NPS509,2010-07-02,2010-07-02,2,cause= Las Virgenes MWD weedwhacker. Accuracy 5m by NPS,19.2,19.1851768493652,1,1,509,1280.34279711699,77639.6599626561
16863,2010,CA,CDF,SKU,EASY,4604,2010-07-02,2010-07-02,10,,4,4.45820951461792,1,1,,1449.54461772031,18041.7339130346
16853,2010,CA,CDF,SCU,BRADFORD,2733,2010-07-03,2010-07-03,14,,510,511.537536621094,2,1,,10072.1013235708,2070119.02196358
16733,2010,CA,CDF,BTU,PALERMO,7746,2010-07-04,2010-08-05,8,State wildlife area; minimal resource commitments; cause = fireworks,606,672.005249023438,2,1,,8112.54050968803,2719508.68221369
16812,2010,CA,CDF,NEU,DYER2 Incident,13741,2010-07-04,2010-07-04,7,,24,24.2049903869629,1,1,,1692.82566987088,97954.1172070138
16823,2010,CA,BLM,NOD,PATTERSON,3091,2010-07-05,2010-07-06,1,,11,10.7712259292603,1,1,FJ2U,1064.45747851746,43589.6045849685
11942,2010,CA,USF,SQF,CHINA,2302,2010-07-06,2010-07-08,9,,35,33.8920555114746,8,1,14,1847.26255537908,137156.280706575
16706,2010,CA,DOD,APF,LOS BUEYOS,2040,2010-07-08,2010-07-10,18,aka Los Boillos,44,43.7648696899414,1,1,2040,2483.31352605613,177110.142808195
16728,2010,CA,CDF,BEU,HWY198,2286,2010-07-08,2010-07-08,7,,14,16.0121688842773,7,1,,1258.13436090073,64798.9491721585
16764,2010,CA,CCO,KRN,UMTALI,1019448,2010-07-09,2010-07-09,14,,15,23.2423496246338,1,1,,2783.43589493008,94058.4488265607
16816,2010,CA,CDF,NEU,NADER2 Incident,14532,2010-07-11,2010-07-11,2,,33,33.5136566162109,1,1,,2201.34837559108,135624.960225235
16852,2010,CA,CCO,SBC,166,10-6024,2010-07-12,2010-07-13,14,Data collected by B. Tanner SBC (805)686-5068,357,356.938415527344,1,1,,6078.94122146246,1444478.51248694
16857,2010,CA,CDF,SHU,BEAVER,4972,2010-07-12,2010-07-19,1,,,183.313888549805,1,1,,5380.1471656728,741845.016444516
16809,2010,CA,CDF,NEU,CHAMBERLIN Fire,14532,2010-07-13,2010-07-13,14,,25,22.2921085357666,1,1,,1757.29851756999,90212.9662748594
16867,2010,CA,CCO,VNC,LOMA,38855,2010-07-13,2010-07-14,19,,0,77.9687957763672,7,1,,5633.308102881,315528.507253342
11940,2010,CA,USF,SQF,MARVIN,2475,2010-07-15,2010-07-15,1,,25,24.6910190582275,1,2,5,2475.59138959098,99921.0075328049
11943,2010,CA,USF,SQF,CREEK,2467,2010-07-15,2010-07-16,1,,95,95.8890533447266,1,1,17,3428.67689835293,388049.231050335
11944,2010,CA,USF,SQF,GROUSE,2493,2010-07-15,2010-07-15,1,,24,22.4325523376465,1,1,19,1374.57217291939,90781.3174447417
16712,2010,CA,BLM,BBD,BODFISH,2466,2010-07-15,2010-07-18,1,KRN 1020148,552,551.715148925781,1,1,FLK9,7435.32540081708,2232712.03511285
16802,2010,CA,CDF,MVU,FELIPE COMPLEX,7743,2010-07-15,2010-07-15,1,,150,177.296813964844,7,1,,5767.81811774583,717494.757790988
16833,2010,CA,CDF,RRU,CACTUS,62442,2010-07-15,2010-07-19,1,,720,705.674743652344,2,1,,11637.2631019501,2855764.34024185
16846,2010,CA,CDF,RRU,SADDLE,62469,2010-07-15,2010-07-15,1,,71,79.4194259643555,1,1,,2989.82254767836,321399.006941944
16848,2010,CA,CDF,RRU,SKINNER,62475,2010-07-15,2010-07-18,1,,503,522.216186523438,2,1,,9790.08120369498,2113333.81743843
16739,2010,CA,BLM,CDD,SAND 2,11051,2010-07-16,2010-07-20,1,,1255,910.1181640625,2,1,FLR2,12639.3208076326,3683117.50281765
16858,2010,CA,CDF,SHU,OREGON,5129,2010-07-16,2010-07-16,10,WFDSS; GPS ground,,8.43570041656494,1,1,FLR7,833.046569178571,34138.0686490042
16861,2010,CA,CDF,SKU,DESAVADO,,2010-07-16,2010-07-16,9,,11,11.2872104644775,1,1,,1432.79897244967,45677.7209526139
11939,2010,CA,USF,SQF,MAGGIE,2514,2010-07-17,2010-07-17,1,,50,45.4283027648926,1,1,2,2102.29735267441,183841.819989636
16771,2010,CA,CCO,LAC,NEENACH,159288,2010-07-17,2010-07-17,14,,50,171.451477050781,1,1,159288,4334.35844038944,693839.513252781
16789,2010,CA,USF,LPF,WEST,2163,2010-07-17,2010-07-21,2,,10,11.3275728225708,6,1,2163,837.489326109269,45841.0589510206
16851,2010,CA,CDF,RRU,MAYWOOD,11095,2010-07-17,2010-07-17,9,Cause was shooting,14,13.6688585281372,1,1,FLY1,1043.21948716911,55315.9064579631
18429,2010,CA,NPS,KNP,SHEEP COMPLEX,39,2010-07-17,2010-10-25,1,,9020,9021.5224609375,7,2,39,50933.8813909596,36508804.4603492
18431,2010,CA,NPS,YNP,WILDCAT2,2601,2010-07-17,2010-07-31,1,,16,15.8108978271484,2,2,2601,955.162559342531,63984.432545779
16738,2010,CA,BLM,CDD,INDIAN,11175,2010-07-18,2010-07-25,1,,1822,1502.19506835938,2,1,FL2L,10474.5010565223,6079167.89672169
11950,2010,CA,CDF,TCU,CURVE,,2010-07-21,2010-07-22,14,3 outbuilding destroyed,108,107.389007568359,1,1,,3348.90845401186,434587.906123226
16731,2010,CA,CDF,BEU,JOLON,2455,2010-07-22,2010-07-22,2,,42,42.7197532653809,7,1,,2217.54765205164,172880.712379054
16772,2010,CA,CCO,LAC,NEWHALL,164539,2010-07-23,2010-07-23,14,,25,33.8178253173828,7,1,164539,2630.20662501265,136855.883668787
18427,2010,CA,NPS,KNP,CAHOON,44,2010-07-23,2010-11-30,1,,4.4,4.51132345199585,1,2,44,653.897211522004,18256.6785323693
16713,2010,CA,BLM,BBD,POTATO,2010903,2010-07-24,2010-07-28,1,,686,631.720092773438,2,1,FM11,6751.90983803979,2556480.47724157
16824,2010,CA,BLM,NOD,CONSTANTIA,,2010-07-24,2010-08-12,1,WFDSS; GPS air,,1452.93310546875,2,1,FM15,16436.9086466827,5879811.62519941
16828,2010,CA,USF,PNF,MEADOW VIEW,664,2010-07-24,2010-07-24,1,,15,15.1543827056885,1,1,664,1458.67716448173,61327.6094749523
11945,2010,CA,USF,SQF,BULL,2701,2010-07-25,2010-07-31,9,,16442,16448.224609375,7,1,21,61062.9066269696,66563603.4845596
16754,2010,CA,CCO,KRN,ADOBE,1021247,2010-07-25,2010-07-25,2,,270,285.909820556641,1,1,,5555.27653430722,1157036.00583019
16785,2010,CA,CDF,LMU,RUSSELL COMPLEX,3556,2010-07-25,2010-07-30,1,Previously 'Russell (3-9)' and in FireCode,100,86.3222427368164,8,1,FM45,3966.24418073843,349333.715137641
16786,2010,CA,USF,LNF,WILLOW,3567,2010-07-25,2010-07-26,1,,14.3295559693928,14.3296155929565,6,1,13,1166.05500476297,57989.8968330015
16792,2010,CA,USF,MDF,HAGER,266,2010-07-25,2010-07-27,1,,23,21.9986972808838,1,1,266,2406.1969697835,89025.5727906582
16793,2010,CA,USF,MDF,POINT,289,2010-07-25,2010-07-25,1,,42,51.6521797180176,6,1,289,2109.10992669421,209028.957714218
16794,2010,CA,USF,MDF,PEAK,336,2010-07-25,2010-07-29,1,,30,30.7887554168701,2,1,336,1588.08346969541,124597.669801185
16829,2010,CA,USF,PNF,GULCH,669,2010-07-25,2010-07-25,1,,105,103.29761505127,1,1,669,3667.12381012877,418030.620186277
18433,2010,CA,NPS,YNP,SLOPE,2777,2010-07-25,2010-11-04,1,,1711,1710.69006347656,7,2,2777,17950.008921063,6922917.28755608
11930,2010,CA,CDF,SKU,HOLLOW,5373,2010-07-26,2010-07-26,1,,1,1.37138545513153,1,1,,342.496613246322,5549.80011309868
16749,2010,CA,USF,INF,MONO,934,2010-07-26,2010-07-29,1,,1205,1204.5068359375,2,1,934,12632.1560331213,4874466.22936396
16750,2010,CA,USF,KNF,TAMARACK,5379,2010-07-26,2010-07-27,1,,10.1,10.1007795333862,8,2,5379,1203.79849716997,40876.4049353265
